station  s156  89  43     14    12     8
station  s157  13  54      9     1     8
station  s158   1  21     10     1     4
station  s159  12  29     11    11     8
station  s160  54  23     12    10     7
station  s161  66  53     10     3     4
station  s162  41  28     13    13     0
station  s163  64  26      7     7     1
station  s164  55  59     11     1     4
station  s165  26  75      8     4     6
station  s166  95  66     15     0     1
station  s167  33  77     10     1     4
station  s168  33  15      8     8     3
station  s169  17  13     11     4     2
station  s170  32  22     14    13     2
station  s171  66  59      6     1     0
station  s172  30  60     11     8     1
station  s173  35  82     15     9     5
station  s174  35  45     11     1     8
station  s175  99  82     14     9     6
station  s176  11  12      8     3     3
station  s177  55  33      8     7     1
station  s178  78  19     11     8     9
station  s179  53  42      5     0     3
station  s180  21  58     13     7     1
station  s181  77  93      6     2     3
station  s182  84  31     10     1     1
station  s183  22  75     11     1     0
station  s184  38   5      8     2     8
station  s185  95   3      9     8     9
station  s186  62  62      9     2     6
station  s187  22  98     14    14     6
station  s188  64  24      6     3     6
station  s189  91  39      7     6     3
station  s190   6  54     10     7     6
station  s191   0  77     11     3     4
station  s192  74   1     12     6     4
station  s193  82  75     10     3     6
station  s194  26  54      7     4     5
station  s195  33  62      6     2     5
station  s196  35   6     10     0     9
station  s197  87  18      7     7     0
station  s198   9  77     11    11    11
station  s199  76  77      7     4     0
station  s200  19  68      7     2     1
station  s201  44  91     10     3     5
station  s202  99  23      6     4     6
station  s203  46  70     11     9     2
station  s204  95  44     11    10     7
station  s205  73  78      7     4     7
station  s206  13  63      9     8     0
station  s207  53  89      9     5     4
station  s208  26  42      8     8     8
station  s209  56  46     14     3    13
station  s210  79  38     11    11     5
station  s211  77  55      8     1     2
station  s212  45  46      5     5     2
station  s213  92  77     14     8    12
station  s214  58  83     14    12    10
station  s215   7  15      7     4     3
station  s216   9  52      5     0     1
station  s217  95  64     14     1     6
station  s218  20  66     11     0     4
station  s219   8  49      9     4     7
station  s220  43  25      5     4     2
station  s221  22  39      9     5     0
station  s222  49  86     10     5    10
station  s223  54   1      5     4     1
station  s224  25   9     15     9    15
station  s225  45  16     14    11    13
station  s226  44  69      8     7     1
station  s227  34  86      6     5     2
station  s228   5  94     13     6    10
station  s229   8  73     10     2    10
station  s230  77  65      8     8     2
station  s231  67  79     15     7     7
station  s232  86  92     10     5     6
station  s233  11  44     15     8    15
station  s234  31  20      6     1     0
station  s235  33  67      7     2     1
station  s236  63  39     10     6     4
station  s237  51  51     13     0     4
station  s238  61  20      7     1     6
station  s239  39  30     11     8    10
station  s240  38  25      5     3     5
station  s241  25  28     11     7     1
station  s242  97  12     11     7     2
station  s243  71  24      5     5     0
station  s244  79  85      7     7     2
station  s245  41  81     15     6    12
station  s246  85  33     14     6     7
station  s247  98  59     12     9     6
station  s248  83  78      5     2     2
station  s249  67   0     13    12     6
station  s250   9  45     11     0     7
station  s251  50  14     12    12     7
station  s252  55  92     12     8    10
station  s253  64  62      6     0     4
station  s254  66  19      5     5     3
station  s255  13  39      5     5     4
station  s256  77  92      7     4     5
station  s257  96  44     11     6    10
station  s258  60   9     14     6    10
station  s259  25  61     12    12     9
station  s260  49  28     13    13     1
station  s261  42  54      8     0     1
station  s262  14  49     12    12     1
station  s263   2   5     15     7     7
station  s264  81  84      6     4     1
station  s265  69  87     12     6     4
station  s266   8  48     14     0     5
station  s267  80  43      8     4     4
station  s268  99  93     15    10     0
station  s269  67  60      6     2     3
station  s270  44  82     11     9     3
station  s271  27  44     14     6     3
station  s272  31  51      7     1     3
station  s273  52  13      7     3     5
station  s274  64  81      6     3     3
station  s275  98  55      5     5     0
station  s276  51   4     12    12    12
station  s277  63  59      8     4     5
station  s278  47   8      5     0     4
station  s279  47  72      6     1     3
station  s280  44  90      6     0     4
station  s281  74  14     10     0    10
station  s282  14  10     11    11     1
station  s283  44  61     10     6    10
station  s284  30  17      6     2     0
station  s285  16  42     11    10     8
station  s286   3  18     11     2     6
station  s287  62  98      7     1     7
station  s288  46  21      9     6     8
station  s289  78  66     12     0     9
station  s290  84  26     13     8     6
station  s291  85  40     14     2     2
station  s292  76  28      6     1     0
station  s293  37   9     12     8     4
station  s294  11  14     14     2    14
station  s295  79  40     15     9    14
station  s296  41  49     12     3     5
station  s297  26  57     10     8     2
station  s298  78  38     11    10     4
station  s299  77  87      8     4     5
station  s300  49  56      6     0     3
station  s301  74  86     12     2    12
station  s302   0  87      7     7     1
station  s303   2   3      9     4     7
station  s304  43  38      9     9     4
station  s305  30  19      7     4     4
station  s306  67  46      8     4     5
station  s307  55  18      8     4     4
station  s308  54  99     12     0     4
station  s309  34  82     15     5     5
station  s310  24  85     12     7    12
station  s311  47  89     15     5     3
station  s312   2  70     12     0     8
station  s313  78  14      5     3     5
station  s314  58  33     11    11     3
station  s315  69  46      5     5     3
station  s316  10  15     15     8     8
station  s317  97  35      9     3     8
station  s318  96  15     13    10     0
station  s319  35  18     15    15     9
station  s320  14  42      7     6     6
station  s321  47  40     10     1     7
station  s322  98  74      7     1     1
station  s323  40  63     10     6     0
station  s324  71  62      7     6     0
station  s325  45  10      7     2     2
station  s326  62  80     10    10     0
station  s327  11  90     14     2     3
station  s328  82  81      5     2     5
station  s329  69  50      7     6     6
station  s330  11  73      7     6     7
station  s331  53  83     12    11     0
station  s332  61  30     12     1    12
station  s333  82  89     15     6     0
station  s334  69  75     13     0    11
station  s335  72  24      5     3     2
station  s336  47  32      8     6     6
station  s337  96  94      6     4     4
station  s338  42  63      5     3     2
station  s339  43  63     14    10     3
station  s340  89  58     14    12    13
station  s341  87  91      8     1     2
station  s342  41  52     15    15    13
station  s343  30  15     10     8     0
station  s344   6  97     11     3    10
station  s345  18  50     14     3     0
station  s346  38  36      5     2     2
station  s347  60  72      8     0     6
station  s348  28  94     14     6    10
station  s349  19  88     14     8     5
station  s350  21  24      5     0     5
station  s351  57  54     11     0     9
station  s352   5  53     15    12    10
station  s353   5  67     12     0     2
station  s354  98  26     10     9     3
station  s355  60  61     11    10     8
station  s356  38  47      6     0     3
station  s357  15   5     14    11     9
station  s358  58  72     12     8     8
station  s359  58   2      9     0     5
station  s360  74  17     11     1     7
station  s361  53  52      8     8     6
station  s362  99  31     13     6     7
station  s363  76  96     12    10     7
station  s364  87  59     15     3     0
station  s365  44  14     13     8     0
station  s366   1  96      8     7     5
station  s367  50  34     14     1     7
station  s368  24  97      6     2     4
station  s369  16  81     15     0     5
station  s370  34  79     13     8     7
station  s371  59  32     10     4     6
station  s372  94  56      7     3     4
station  s373  87   6     14     3    12
station  s374  61  26     13     7     4
station  s375  82  38      9     9     3
station  s376   6  92     12     1     3
station  s377  24  40     11     2    11
station  s378  43  41     11     3     5
station  s379  65  59     11     3     9
station  s380  29  89     15     5     6
station  s381  67  28     11     7    11
station  s382  35  92     11    10     5
station  s383  26  10     15    14     7
station  s384  19   3      7     1     3
station  s385  74  49      6     5     0
station  s386  87  87      5     4     5
station  s387  14  64      7     6     0
station  s388  73  35      9     8     9
station  s389   5  17      5     3     0
station  s390  53  66     10     2     8
station  s391  90  80      9     4     9
station  s392  12  40     14     3     3
station  s393  12  30      5     1     5
station  s394  11  27      6     4     3
station  s395  38  31     11     7    10
station  s396  17  97      8     4     6
station  s397  57  71     10     8     3
station  s398  92  75      8     7     3
station  s399  75  22      7     7     4
station  s400   8  92     14     2     2
station  s401  27  22      7     6     4
station  s402  63  51     11     6     2
station  s403  88  48     12     7     4
station  s404   0  43      9     7     8
station  s405  25  40     14    10     5
station  s406  57   1     14     9     4
station  s407  37  79     15     1     3
station  s408  96  25     14     6     3
station  s409  60  74      7     2     0
station  s410  42  86     14     3     7
station  s411  90  77     12     6     9
station  s412  34  54     12     0     7
station  s413  92  20     12     1    12
station  s414  45   7      6     4     6
station  s415  91  87     13     1     7
station  s416  64  68     11     4     1
station  s417  49  95      6     0     0
station  s418  88  97     12    11     8
station  s419   8  33     11     7     7
station  s420  80  95      9     9     2
station  s421  33  99      7     5     2
station  s422  68  32     14     0     2
station  s423  37  66      5     0     4
station  s424  98  25      8     4     8
station  s425  46  51     11     2    11
station  s426  57   3      5     4     1
station  s427  82  72     10     9     3
station  s428  19  84      7     2     6
station  s429  20  53     10     8     2
station  s430  87  55     10     0     4
station  s431  49  75      9     9     7
station  s432  66  88      9     4     2
station  s433  23  49      8     8     0
station  s434  25  84      8     0     4
station  s435  39  83     14     8    12
station  s436  10  30     15     9     9
station  s437  43  59     14     7     2
station  s438  21  28      6     3     4
station  s439  47  29     15     5     4
station  s440  32  63     11     6     1
station  s441  41  99      5     1     5
station  s442  19  67     13     4     5
station  s443  93  53     13    13     8
station  s444  86  63      6     1     2
station  s445  39  39      7     2     6
station  s446  53  44     15    14     8
station  s447  98  97      7     5     3
station  s448  80  53     14     1    10
station  s449  85  29      8     5     4
station  s450  10  89      6     6     0
station  s451  46  42     15    14    13
station  s452  46  22      8     2     7
station  s453  71   1     13     9    11
station  s454  92  43      8     1     7
station  s455   0  35     14     0     5
station  s456  46  34      8     3     7
station  s457  28  61     10     3    10
station  s458  97  68     15    14    11
station  s459  69  13     14    14     1
station  s460  93  86     14     1    11
station  s461  86  16     12     5     3
station  s462  11  19      8     1     6
station  s463  78  23      5     0     1
station  s464  91   2      9     1     5
station  s465  67  52     10     6     9
station  s466  27   5     11     4     6
station  s467  90  22      6     1     1
station  s468  70  91      6     0     4
station  s469   7  25      6     0     1
station  s470  15  90     12     1     6
station  s471  72  53     12     0    12
station  s472  67  43      6     3     6
station  s473   8  47     15     5     2
station  s474  34  98     14     1     6
station  s475   7  18     10     3     7
station  s476  11  32     10     0     5
station  s477  18  15     12    11    11
station  s478  53  64      6     6     3
station  s479  15  51     10     1     5
station  s480  52  46      6     2     6
station  s481   3  44      9     2     7
station  s482  44  79      8     7     4
station  s483  84  27     11    11    10
station  s484  38  22     14     3    10
station  s485  65  82     10     3     0
station  s486  74  61     14     2     2
station  s487  23  61     12     3     8
station  s488  90   0     15     6     6
station  s489  77  36      9     2     7
station  s490  27  30      5     5     0
station  s491  14   7      8     2     6
station  s492  16  17      5     0     3
station  s493  21  99     10     5     8
station  s494  41  94      5     5     5
station  s495  17  18      9     7     5
station  s496  49   2      7     3     6
station  s497  98  58      6     3     0
station  s498  92  16     13     2     0
station  s499   8  14     13     3    11
station  s500  12  61      5     5     3

